Date,Course,Time,RaceCode,RaceType,SubType,Runners,Distance,Going,Class,Saddle,Draw,FormLine,Name,Age,Sex,Headgear,FirstGear,GearOn,CD,Gambled,BeatFav,LastRan,LastWon,RunsSince,HcapCount,Type,RunStyle,OR,Last_OR,HWM,LastWM,Form,Speed,Odds,OddsPos,DecOdds,MinOdds,MaxOdds,AvgOdds,Wins,Runs,HCrsWin,HCrsRun,HCrsStrk,HGngWin,HGngRun,HGngStrk,DistChange,HDisWin,HDisRun,HDisStrk,ClassChange,HClassWin,HClassRun,HClassStrk,HTotPrize,Trainer,TCrseWin,TCrseRun,TCrseStrk,TRTypeWin,TRTypeRun,TRTypeStrk,T14Win,T14Run,T14Strk,T30Win,T30Run,T30Strk,T60Win,T60Run,T60Strk,TJWin,TJRun,TJStrk,Jockey,JCrseWin,JCrseRun,JCrseStrk,JRTypeWin,JRTypeRun,JRTypeStrk,J14Win,J14Run,J14Strk,J30Win,J30Run,J30Strk,J60Win,J60Run,J60Strk,Owner,OCrseWin,OCrseRun,OCrseStrk,ORTypeWin,ORTypeRun,ORTypeStrk,O14Win,O14Run,O14Strk,O30Win,O30Run,O30Strk,O60Win,O60Run,O60Strk,Sire,SCrseWin,SCrseRun,SCrseStrk,SRTypeWin,SRTypeRun,SRTypeStrk,S14Win,S14Run,S14Strk,S30Win,S30Run,S30Strk,S60Win,S60Run,S60Strk,LastPerf,LastPerf_2,Fitness,Ability,Conditions,Vibes,Market,Rank,Travel,Shortlist,Tip,Position,Casualty,Status,RaceComment,WellHcap,FormRate,TForm,JForm
2019-10-01,CORK,2:35,FLT,HANDICAP,HCapFlt,20,5,Yielding,6,20,14,0090-08-,In My Place,6,G,b,N,Y,,G,N,539,1205,14,19,a sleeper,Midfield,45,56,66,66,70,0,21/1,16,22,22,22,22,2,24,0,0,0,0,9,0,DOWN,0,2,0,SAME,0,7,0,8012,F Costello,0,5,0,0,26,0,0,0,0,0,2,0,0,4,0,0,3,0,Killian Leonard,5,51,9.8,39,634,6.15,0,22,0,0,43,0,3,95,0,F Costello,0,5,0,0,26,0,0,0,0,0,2,0,0,4,0,Compton Place (GB),0,1,0,63,838,7.52,2,9,22.22,2,27,7.41,2,75,2.67,3,3,3,3,3,3,3,17,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,1,8,999610,Thiswaycadeaux (IRE),5,M,v,N,,CD,,N,20,29,1,19,in form,Unknown,91,92,83,83,89,100,16/1,11,17,15,17,16.18,5,24,1,3,33.33,1,7,14.29,SAME,4,15,26.67,DOWN,2,6,33.33,50698,W McCreery,4,43,9.3,46,506,9.09,1,18,5.56,2,41,4.88,5,82,6.1,32,314,10.19,W J Lee,9,61,14.75,95,915,10.38,1,12,8.33,5,48,10.42,17,119,16.67,Mrs Amanda McCreery,1,3,33.33,6,42,14.29,0,1,0,1,3,33.33,1,6,16.67,Thewayyouare (USA),1,17,5.88,73,733,9.96,1,8,12.5,2,18,11.11,4,49,8.16,3,1,2,1,1,3,2,8,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,2,12,2-0-0460,Guessthebill (IRE),4,C,,N,,D,,N,20,736,6,5,a sleeper,Midfield,88,90,,0,86,0,19/1,13,19.5,12.5,19.5,16.38,2,11,0,0,0,0,7,0,SAME,1,5,20,DOWN,1,3,33.33,33665,J P Murtagh,3,23,13.04,57,518,11,3,32,9.38,8,58,13.79,15,104,14.42,10,128,7.81,N G McCullagh,3,47,6.38,38,664,5.72,2,31,6.45,5,56,8.93,8,103,28.57,David Bobbett,1,2,50,1,21,4.76,0,1,0,0,3,0,2,7,28.57,Reckless Abandon (GB),0,0,0,5,40,12.5,0,1,0,0,2,0,0,2,0,3,3,2,3,2,3,2,14,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,3,2,001550,Katiymann (IRE),7,G,t,N,,D,,N,32,76,3,29,a sleeper,Unknown,86,89,87,82,91,99,11/1,6,12,10,11.5,10.73,5,31,0,1,0,2,13,15.38,DOWN,2,9,22.22,DOWN,0,3,0,57695,M Halford,2,23,8.7,36,402,8.96,1,18,5.56,2,28,7.14,5,60,8.33,30,201,14.93,Ronan Whelan,4,67,5.97,67,780,8.59,3,44,6.82,4,73,5.48,10,140,0,Paul Rooney,0,2,0,2,77,2.6,0,4,0,0,6,0,0,13,0,Shamardal (USA),4,22,18.18,261,2044,12.77,9,41,21.95,16,82,19.51,36,206,17.48,3,2,3,2,1,3,2,12,,N,N,,,Runner,,positive,positive,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,4,1,501970,Sirjack Thomas (IRE),4,G,,N,,D,,N,16,55,3,10,a sleeper,Unknown,86,88,,0,88,108,15/1,9,15.5,15,15.5,15.33,3,20,0,0,0,1,9,11.11,UP,2,10,20,DOWN,2,8,25,41362,Adrian McGuinness,1,30,3.33,26,424,6.13,3,23,13.04,6,45,13.33,7,85,8.24,0,0,0,Robbie Colgan,2,32,6.25,33,523,6.31,1,24,4.17,1,45,2.22,5,129,0,Dooley Thoroughbreds,0,0,0,0,5,0,0,1,0,0,2,0,0,5,0,Fast Company (IRE),1,25,4,119,1406,8.46,3,30,10,5,61,8.2,13,148,8.78,3,3,2,2,2,3,2,9,,N,N,,,Runner,,positive,neutral,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,5,4,4-08438,Spanish Tenor (IRE),5,H,,N,,CD,,N,20,845,13,8,a sleeper,Unknown,86,88,,0,86,1,19/1,14,20,8.6,20,15.11,2,20,1,2,50,2,12,16.67,SAME,2,13,15.38,DOWN,0,2,0,31768,Timothy Doyle,0,11,0,4,120,3.33,0,1,0,0,9,0,0,14,0,0,19,0,Oisin Orr,2,40,5,40,523,7.65,3,24,12.5,5,48,10.42,7,97,0,J Monaghan,0,3,0,4,56,7.14,0,0,0,0,3,0,0,4,0,Lope De Vega (IRE),1,20,5,263,2021,13.01,11,60,18.33,18,121,14.88,35,251,13.94,3,2,2,3,2,3,2,13,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,6,11,755549,The Broghie Man,4,G,,N,,,,N,20,527,13,5,exposed,Unknown,86,88,,0,93,101,20/1,15,21,12.5,21,15.69,2,21,0,1,0,1,13,7.69,SAME,0,6,0,DOWN,0,2,0,64105,Adrian Paul Keatley,0,14,0,13,208,6.25,0,2,0,0,7,0,0,21,0,0,6,0,Michael Hussey,1,6,16.67,9,96,9.38,0,1,0,0,4,0,0,5,0,Eamon Cleary,0,1,0,0,7,0,0,0,0,0,2,0,0,5,0,Cityscape (GB),1,2,50,47,473,9.94,0,12,0,1,24,4.17,6,66,9.09,3,2,2,2,3,3,2,11,,N,N,,,Runner,,positive,positive,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,7,13,0-31728,Beckwith Place (IRE),4,G,t,N,,D,,(BF),45,117,3,8,in form,Midfield,82,83,74,74,88,109,5/1,1,6,6,6,6,2,11,0,1,0,1,5,20,SAME,1,4,25,UP,0,4,0,18259,Tracey Collins,1,8,12.5,7,108,6.48,0,3,0,0,5,0,2,15,13.33,0,0,0,Donnacha O'Brien,9,38,23.68,194,861,22.53,8,39,20.51,13,73,17.81,33,157,0,Notary Syndicate,0,1,0,1,10,10,0,0,0,0,0,0,0,2,0,Mastercraftsman (IRE),0,21,0,266,2421,10.99,4,43,9.3,10,98,10.2,19,219,8.68,3,1,3,1,1,2,2,5,,N,N,,,Runner,,positive,neutral,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,8,14,0-40831,Clockers Corner (IRE),3,G,,N,,D,,N,22,22,0,0,unexposed,Unknown,83,72,,0,72,2,17/2,4,9.6,9.6,12,11.16,1,6,0,0,0,1,3,33.33,SAME,1,4,25,UP,0,1,0,8390,John M Oxx,2,28,7.14,21,276,7.61,0,10,0,1,21,4.76,4,55,7.27,4,20,20,Declan McDonogh,7,52,13.46,82,708,11.58,3,27,11.11,5,52,9.62,5,74,40,Mrs Barbara M Keller,0,2,0,3,37,8.11,1,1,100,2,3,66.67,2,5,40,No Nay Never (USA),0,15,0,83,548,15.15,4,39,10.26,9,68,13.24,16,135,11.85,1,1,1,2,2,2,2,3,,N,N,,,Runner,,negative,negative,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,9,15,309021,Facethepuckout (IRE),3,G,t,N,,D,,N,20,20,0,21,in form,Unknown,82,71,74,71,80,99,5/1,1,6,6,6,6,2,28,0,2,0,1,8,12.5,SAME,2,17,11.76,UP,0,11,0,38222,M D O'Callaghan,0,13,0,25,259,9.65,1,19,5.26,2,27,7.41,2,46,4.35,20,195,10.26,Leigh Roche,1,33,3.03,44,672,6.55,1,30,3.33,2,47,4.26,3,100,20,Monabeg Investments Limited,0,1,0,1,10,10,0,0,0,1,2,50,1,5,20,Excelebration (IRE),1,13,7.69,81,1020,7.94,2,27,7.41,4,49,8.16,6,103,5.83,1,1,1,1,1,2,2,1,,N,Y,,,Runner,,neutral,neutral,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,10,7,846127,Galtee Mist (IRE),3,F,h,N,,D,,(BF),27,64,2,4,unexposed,Unknown,80,81,72,72,83,0,13/1,8,14,13.5,13.5,13.5,2,10,0,2,0,1,5,20,SAME,2,6,33.33,UP,1,4,25,25115,Joseph G Murphy,1,38,2.63,25,284,8.8,1,7,14.29,3,30,10,9,60,15,17,206,8.25,Gary Carroll,3,44,6.82,52,697,7.46,1,25,4,5,52,9.62,13,126,0,T Egan & Mrs Bridget Dillon,0,2,0,2,8,25,0,0,0,0,1,0,0,2,0,Gale Force Ten (GB),0,8,0,27,276,9.78,0,9,0,1,18,5.56,3,40,7.5,3,1,2,1,1,3,2,7,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,11,5,150403,Red Striker (IRE),4,G,p,N,Y,C,,N,41,144,5,7,improving,Unknown,78,79,77,77,82,106,9/1,5,10,9.4,9.8,9.55,1,11,1,1,100,0,2,0,DOWN,0,1,0,UP,0,3,0,11850,G M Lyons,12,46,26.09,123,778,15.81,5,36,13.89,8,61,13.11,19,125,15.2,127,707,17.96,Colin Keane,12,78,15.38,175,1229,14.24,10,46,21.74,16,90,17.78,31,194,0,David Spratt/Mrs Lynne Lyons,1,2,50,2,13,15.38,0,0,0,0,1,0,0,4,0,Sea The Stars (IRE),3,12,25,202,1233,16.38,8,36,22.22,17,71,23.94,33,158,20.89,2,3,2,2,2,2,2,6,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,12,9,953667,Check My Pulse (IRE),3,G,b,Y,,,,N,14,386,7,2,unexposed,Unknown,78,79,,0,76,0,11/1,6,12,6.8,12,8.5,1,9,0,1,0,1,5,20,DOWN,0,4,0,SAME,0,2,0,11231,Andrew Slattery,4,29,13.79,20,305,6.56,1,11,9.09,2,33,6.06,5,62,8.06,11,177,6.21,Andrew Slattery,4,38,10.53,45,506,8.89,3,32,9.38,7,66,10.61,17,129,0,Adrian Costello,0,1,0,1,9,11.11,0,1,0,0,2,0,0,2,0,Dragon Pulse (IRE),1,6,16.67,95,920,10.33,1,35,2.86,3,60,5,9,133,6.77,3,2,2,3,2,3,3,15,,N,N,,,Runner,,neutral,negative,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,13,10,650-840,Tresorier,5,G,,N,,,,N,16,0,999,10,a sleeper,Midfield,76,83,,0,70,98,16/1,11,17,12,17,15.6,0,15,0,0,0,0,6,0,UP,0,4,0,DOWN,0,2,0,33167,John James Feane,0,15,0,20,258,7.75,1,14,7.14,1,24,4.17,2,36,5.56,1,26,3.85,Shane Foley,5,82,6.1,124,1110,11.17,4,37,10.81,6,86,6.98,22,187,0,Dundalk Bay Sea Foods Limited,0,0,0,1,9,11.11,0,0,0,0,1,0,0,1,0,Dunkerque (FR),0,0,0,0,30,0,0,1,0,0,3,0,0,3,0,3,3,2,2,2,3,2,10,,N,N,,,Runner,,positive,negative,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,14,3,32241,Romantic Proposal (IRE),3,F,,N,,CD,,N,30,30,0,0,unexposed,Unknown,71,68,,0,76,3,6/1,3,7,7,7.8,7.62,1,5,1,2,50,0,2,0,SAME,1,1,100,UP,0,0,0,13171,Edward Lynam,2,14,14.29,17,223,7.62,1,6,16.67,3,12,25,3,16,18.75,1,15,6.67,Wayne Lordan,2,55,3.64,47,813,5.78,1,26,3.85,3,55,5.45,4,125,9.09,Clipper Logistics Group Ltd,3,8,37.5,5,70,7.14,0,1,0,1,6,16.67,1,11,9.09,Raven's Pass (USA),1,7,14.29,113,1036,10.91,1,32,3.12,4,55,7.27,8,107,7.48,1,2,1,2,2,2,2,2,,N,N,,,Runner,,positive,negative,N,N
2019-10-01,CORK,3:05,FLT,HANDICAP,HCapFlt,15,7,Yielding,5,15,6,7-42465,Improving (IRE),3,G,,N,,,,N,20,0,999,5,unexposed,Unknown,69,70,,0,72,2,15/1,10,16.5,15,15.5,15.17,0,9,0,3,0,0,4,0,SAME,0,6,0,UP,0,4,0,4952,Augustine Leahy,2,38,5.26,9,114,7.89,0,3,0,0,11,0,0,29,0,0,0,0,Mikey Sheehy,0,0,0,1,20,5,0,9,0,1,17,5.88,1,22,0,Mrs Ellen Leahy,1,13,7.69,2,40,5,0,0,0,0,4,0,0,8,0,Most Improved (IRE),1,12,8.33,24,395,6.08,0,4,0,0,15,0,2,39,5.13,2,2,1,2,1,3,2,4,,N,N,,,Runner,,neutral,negative,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,1,9,240-700,Allegio (IRE),6,G,,N,,CD,,N,38,534,8,10,exposed,Unknown,94,98,88,88,83,0,13/1,10,14.5,14.5,14.5,14.5,3,19,2,2,100,0,4,0,SAME,2,8,25,SAME,0,5,0,58563,Denis Gerard Hogan,9,90,10,35,443,7.9,5,35,14.29,8,69,11.59,16,164,9.76,4,78,5.13,Seamie Heffernan,13,54,24.07,68,794,8.56,0,7,0,1,37,2.7,7,110,0,Raymond Treacy,4,8,50,4,31,12.9,0,0,0,0,1,0,0,4,0,Galileo (IRE),13,65,20,327,2399,13.63,5,42,11.9,17,109,15.6,41,248,16.53,3,3,3,3,1,3,2,11,,N,N,,,Runner,,negative,negative,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,2,3,31/34,Amedeo Modigliani (IRE),4,C,ht,Y,,D,,N,181,787,2,0,unexposed,Unknown,98,96,,0,100,102,11/2,4,6.6,6.6,6.6,6.6,1,4,0,0,0,1,3,33.33,SAME,1,1,100,SAME,0,2,0,16340,A P O'Brien,15,69,21.74,297,1777,16.71,9,55,16.36,20,128,15.62,39,269,14.5,135,511,26.42,Donnacha O'Brien,9,38,23.68,194,861,22.53,8,39,20.51,13,73,17.81,33,157,0,Mrs John Magnier & Michael Tabor & Derrick Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Galileo (IRE),13,65,20,327,2399,13.63,5,42,11.9,17,109,15.6,41,248,16.53,1,2,1,2,1,2,2,4,,N,N,,,Runner,,negative,neutral,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,3,2,1-28U12,Laughifuwant (IRE),4,G,,N,,,,N,20,58,1,5,unexposed,Leads,99,96,88,88,102,50,13/1,10,14.5,14.5,14.5,14.5,2,10,0,0,0,2,8,25,UP,0,0,0,UP,0,0,0,84378,Gerard Keane,0,4,0,5,77,6.49,2,9,22.22,3,15,20,5,29,17.24,3,30,10,Colin Keane,12,78,15.38,175,1229,14.24,10,46,21.74,16,90,17.78,31,194,50,Mrs E Keane & Mrs F Cumiskey,0,0,0,1,5,20,0,0,0,0,1,0,1,2,50,Roderic O'Connor (IRE),2,11,18.18,65,717,9.07,1,17,5.88,2,43,4.65,8,90,8.89,1,1,1,3,2,3,2,8,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,4,10,13-3553,Pincheck (IRE),5,G,,N,,,,N,17,411,5,4,exposed,Unknown,109,106,92,92,109,116,10/3,1,4.1,4.1,4.1,4.1,4,19,0,2,0,1,5,20,SAME,0,3,0,DOWN,0,3,0,127946,Mrs John Harrington,8,100,8,105,820,12.8,2,43,4.65,4,84,4.76,14,179,7.82,53,407,13.02,Shane Foley,5,82,6.1,124,1110,11.17,4,37,10.81,6,86,6.98,22,187,11.11,Jon S Kelly,0,0,0,1,9,11.11,0,2,0,0,5,0,1,9,11.11,Invincible Spirit (IRE),3,27,11.11,319,2518,12.67,7,62,11.29,16,135,11.85,39,306,12.75,1,2,1,2,2,1,2,1,,N,Y,,,Runner,,neutral,neutral,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,5,7,19-7360,Psychedelic Funk,5,G,b,N,Y,,,N,32,536,5,1,exposed,Unknown,100,104,,0,97,95,15/2,5,8.4,8.4,8.4,8.4,5,18,0,0,0,1,11,9.09,SAME,0,1,0,DOWN,0,3,0,148835,G M Lyons,12,46,26.09,123,778,15.81,5,36,13.89,8,61,13.11,19,125,15.2,7,97,7.22,Gary Carroll,3,44,6.82,52,697,7.46,1,25,4,5,52,9.62,13,126,33.33,Sean Jones,0,4,0,16,109,14.68,0,0,0,0,1,0,2,6,33.33,Choisir (AUS),0,9,0,88,728,12.09,1,13,7.69,3,24,12.5,7,55,12.73,3,3,3,2,1,2,2,7,,N,N,,,Runner,,negative,neutral,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,6,13,476-525,Verbal Dexterity (IRE),4,C,t,N,Y,,,N,128,751,7,0,unexposed,Rear,105,105,,0,108,113,9/2,2,5.7,5.7,6.2,6.11,2,10,0,0,0,1,7,14.29,DOWN,0,0,0,DOWN,0,1,0,248607,J S Bolger,4,54,7.41,84,865,9.71,2,24,8.33,3,59,5.08,11,127,8.66,78,726,10.74,Kevin Manning,5,60,8.33,70,844,8.29,1,11,9.09,2,47,4.26,8,113,0,Mrs J S Bolger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vocalised (USA),3,30,10,40,626,6.39,0,15,0,0,28,0,4,63,6.35,3,1,1,1,2,2,2,2,,N,N,,,Runner,,positive,positive,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,7,12,6-1716,Tinandali (IRE),3,C,,N,,,,N,75,115,1,0,unexposed,Rear,102,104,,0,107,112,10/1,7,11,11,11,11,2,5,0,0,0,2,3,66.67,DOWN,0,1,0,DOWN,0,0,0,19132,D K Weld,10,67,14.93,111,722,15.37,5,28,17.86,11,60,18.33,20,124,16.13,19,126,15.08,Oisin Orr,2,40,5,40,523,7.65,3,24,12.5,5,48,10.42,7,97,27.03,H H Aga Khan,2,31,6.45,68,391,17.39,5,20,25,13,38,34.21,20,74,27.03,Oasis Dream (GB),2,8,25,203,1903,10.67,4,44,9.09,11,86,12.79,24,197,12.18,3,1,1,1,2,2,2,3,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,8,8,212,Up Helly Aa (IRE),3,C,,N,,,G,N,75,120,1,0,unexposed,Unknown,103,0,,0,101,89,5/1,3,5.8,5.8,5.9,5.9,1,3,0,1,0,0,0,0,DOWN,0,1,0,DOWN,0,0,0,19960,W McCreery,4,43,9.3,46,506,9.09,1,18,5.56,2,41,4.88,5,82,6.1,32,314,10.19,W J Lee,9,61,14.75,95,915,10.38,1,12,8.33,5,48,10.42,17,119,0,Flaxman Stables Ireland Ltd,0,2,0,6,82,7.32,0,2,0,0,4,0,0,11,0,Galileo (IRE),13,65,20,327,2399,13.63,5,42,11.9,17,109,15.6,41,248,16.53,1,1,3,2,1,2,2,6,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,9,14,146202,Wargrave (IRE),3,C,,N,,,,N,22,191,5,1,exposed,Unknown,103,100,,0,102,41,8/1,6,9.2,9,9,9,1,11,0,0,0,1,6,16.67,DOWN,0,1,0,SAME,0,4,0,31928,J A Stack,3,25,12,26,330,7.88,1,9,11.11,1,21,4.76,3,45,6.67,23,217,10.6,Chris Hayes,5,67,7.46,102,1082,9.43,4,40,10,10,85,11.76,18,178,0,Cayton Park Stud & Mrs John Magnier,0,0,0,1,14,7.14,0,0,0,0,1,0,0,2,0,Galileo (IRE),13,65,20,327,2399,13.63,5,42,11.9,17,109,15.6,41,248,16.53,1,3,1,3,1,3,2,5,,N,N,,,Runner,,negative,neutral,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,10,11,175570,Drombeg Dream (IRE),4,F,,N,,CD,,N,22,159,5,7,a sleeper,Unknown,93,95,85,85,96,32,66/1,12,85,50,100,95.62,5,23,1,4,25,2,11,18.18,DOWN,1,4,25,SAME,0,6,0,54716,Augustine Leahy,2,38,5.26,9,114,7.89,0,3,0,0,11,0,0,29,0,0,3,0,Robbie Colgan,2,32,6.25,33,523,6.31,1,24,4.17,1,45,2.22,5,129,0,Cian McAuliffe,1,2,50,5,17,29.41,0,0,0,0,1,0,0,3,0,Arcano (IRE),4,27,14.81,169,1487,11.37,5,30,16.67,6,73,8.22,11,146,7.53,3,3,2,3,3,3,3,12,,N,N,,,Runner,,positive,negative,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,11,6,422441,Myth Creation (USA),4,F,t,N,,,,N,8,8,0,0,unexposed,Unknown,77,69,,0,71,3,150/1,14,270,240,240,240,1,6,0,0,0,1,1,100,UP,0,1,0,UP,0,0,0,11873,Joseph Patrick O'Brien,16,109,14.68,146,1179,12.38,6,49,12.24,14,119,11.76,32,288,11.11,41,330,12.42,Shane Crosse,1,19,5.26,44,430,10.23,4,19,21.05,6,37,16.22,7,87,6.67,Sun Bloodstock,2,4,50,11,96,11.46,1,2,50,1,5,20,1,15,6.67,More Than Ready (USA),0,1,0,50,504,9.92,2,7,28.57,2,20,10,3,36,8.33,1,1,1,3,2,3,3,12,,N,N,,,Runner,,negative,negative,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,12,1,937506,Rionach,4,F,h,N,,D,,N,33,441,9,1,improving,Unknown,98,99,,0,98,56,11/1,8,12,11.5,11.5,11.5,2,15,0,1,0,0,6,0,UP,1,4,25,DOWN,0,3,0,44915,M D O'Callaghan,0,13,0,25,259,9.65,1,19,5.26,2,27,7.41,2,46,4.35,20,195,10.26,Leigh Roche,1,33,3.03,44,672,6.55,1,30,3.33,2,47,4.26,3,100,9.09,Robert J W Moran,0,3,0,4,45,8.89,1,3,33.33,1,6,16.67,1,11,9.09,Sea The Stars (IRE),3,12,25,202,1233,16.38,8,36,22.22,17,71,23.94,33,158,20.89,2,3,2,3,1,3,2,9,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,13,4,477403,Shekiba (IRE),4,F,b,N,Y,,,N,78,791,11,4,improving,Unknown,87,90,,0,95,107,100/1,13,100,95,120,113.12,1,13,0,2,0,1,5,20,DOWN,0,2,0,UP,0,3,0,17736,Joseph G Murphy,1,38,2.63,25,284,8.8,1,7,14.29,3,30,10,9,60,15,3,34,8.82,Gary Halpin,1,28,3.57,16,435,3.68,0,16,0,0,31,0,0,58,0,Edward M Walsh & Tadhg O'Sullivan,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,Arcano (IRE),4,27,14.81,169,1487,11.37,5,30,16.67,6,73,8.22,11,146,7.53,1,3,3,3,2,3,3,12,,N,N,,,Runner,,positive,negative,N,N
2019-10-01,CORK,3:35,FLT,LISTED,LstFlt,14,8,Yielding,2,14,5,760055,Wisdom Mind (IRE),4,F,t,N,,,,N,33,508,15,6,improving,Unknown,94,95,,0,96,104,13/1,9,14,14,14,14,1,17,0,0,0,0,5,0,UP,0,2,0,DOWN,0,6,0,32075,Joseph Patrick O'Brien,16,109,14.68,146,1179,12.38,6,49,12.24,14,119,11.76,32,288,11.11,4,62,6.45,Declan McDonogh,7,52,13.46,82,708,11.58,3,27,11.11,5,52,9.62,5,74,0,Sun Bloodstock Sarl,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,Dark Angel (IRE),3,17,17.65,364,3384,10.76,5,80,6.25,18,165,10.91,41,398,10.3,2,2,2,3,2,3,2,10,,N,N,,,Runner,,neutral,negative,N,N
2019-10-01,CORK,4:05,FLT,MAIDEN,MdnFlt,20,8,Yielding,6,1,9,,Accept (IRE),4,C,,N,,,,N,0,0,999,0,a debutant,Unknown,0,0,,0,0,0,100/1,14,140,140,140,140,0,0,0,0,0,0,0,0,SAME,0,0,0,SAME,0,0,0,0,John James Feane,0,15,0,20,258,7.75,1,14,7.14,1,24,4.17,2,36,5.56,2,15,13.33,Ben Coen,2,32,6.25,41,569,7.21,3,32,9.38,6,64,9.38,10,105,0,Ms Susan Roberts,0,1,0,0,12,0,0,1,0,0,2,0,0,3,0,Dawn Approach (IRE),1,12,8.33,83,808,10.27,1,32,3.12,4,58,6.9,9,112,8.04,0,0,3,3,2,3,3,12,,N,N,,,Runner,,empty,empty,N,N
2019-10-01,CORK,4:05,FLT,MAIDEN,MdnFlt,20,8,Yielding,6,2,8,7,Double Jemmy (IRE),4,G,,N,,,,N,27,0,999,0,unexposed,Unknown,0,0,,0,43,0,150/1,17,350,350,350,350,0,1,0,0,0,0,1,0,DOWN,0,0,0,SAME,0,1,0,0,John Geoghegan,0,3,0,2,62,3.23,0,3,0,0,5,0,1,10,10,0,3,0,Vanessa Maye,0,2,0,0,17,0,0,4,0,0,6,0,0,9,0,Mrs Sandra Maye,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,Thousand Words (GB),0,2,0,14,127,11.02,0,2,0,0,7,0,0,16,0,3,0,2,3,2,3,3,12,,N,N,,,Runner,,empty,negative,N,N
2019-10-01,CORK,4:05,FLT,MAIDEN,MdnFlt,20,8,Yielding,6,3,15,00,Swiss Army Officer (IRE),4,G,,N,,,,N,18,0,999,0,unexposed,Unknown,0,0,,0,40,26,150/1,16,250,250,290,251.67,0,2,0,0,0,0,2,0,DOWN,0,0,0,SAME,0,1,0,0,Kevin Thomas Coleman,0,0,0,1,13,7.69,0,3,0,0,4,0,0,6,0,0,0,0,Mark Gallagher,0,14,0,5,230,2.17,0,7,0,0,15,0,0,51,0,Mrs Eileen Coleman,0,0,0,1,12,8.33,0,1,0,0,2,0,0,4,0,Swiss Spirit (GB),0,0,0,76,959,7.92,4,28,14.29,5,52,9.62,11,125,8.8,3,3,2,3,2,3,3,12,,N,N,,,Runner,,empty,negative,N,N
